RowIdx,Attribute1,Attribute2,Attribute3,Attribute4,OutputClass
5435,21.25,22.1,0,637.5,0
5436,21.72,28.89,0,983,0
5437,19.79,36.7,0,503,0
5438,20.29,31.79,0,697,0
5439,20.39,32.2,0,690.5,0
5440,20.29,28.5,0,799,0
5441,20.2,21.29,0,447,0
5442,20,35.5,0,532.5,0
5443,19.89,35.2,0,535,0
5444,20.89,24.3,0,576,0
5445,20,36.48,7,502.75,0
5446,21.79,18.2,316.75,453.5,0
5447,20.6,26.5,0,505,0
5448,21.05,31.95,26.5,668.5,0
5449,20.57,22.2,0,448,0
5450,20.7,24.5,0,471,0
5451,21.29,33.2,500.25,1417.25,1
5452,20.1,35.74,25,509,0
5453,22.7,26.92,513.5,1117.5,1
5454,21.7,20.89,485.67,854,1
5455,21.57,31.29,23,661.33,0
5456,22.75,31.15,447,1366.33,1
5457,22.29,28.5,494,1037,1
5458,20.05,32.2,0,577,0
5459,22.97,17.5,313.5,445.75,0
5460,20.39,33,0,487,0
5461,22.6,17.52,354.25,458.5,0
5462,22.34,29.89,78.5,656.75,0
5463,21.6,27.47,467.75,1028.25,1
5464,22.29,26.17,334.33,900.33,1
5465,21.79,18.99,571,631,1
5466,21.29,25.2,0,459,0
5467,20.29,29.2,0,729.5,0
5468,20.6,27.23,0,495.67,0
5469,19.5,26.6,0,469,0
5470,22.73,29.2,87,636,0
5471,22.18,20.75,534.25,830.25,1
5472,21.1,27,0,569,0
5473,20.75,26.2,0,1527,0
5474,23.89,25.29,808,690.33,1
5475,20,35.7,0,535.5,0
5476,22.36,24.97,0,780.75,0
5477,20.2,23.23,0,438,0
5478,20.79,26.39,0,1571,0
5479,22.6,30.25,422.5,1235.25,1
5480,21,24.39,0,445.5,0
5481,22.6,28.25,524.83,1101,1
5482,21.1,23.36,0,520,0
5483,20.6,28.79,0,496.5,0
5484,21.39,29.45,0,596,0
5485,19.29,27.6,0,428.5,0
5486,20.89,23.1,0,452,0
5487,23.5,25.72,734.4,1062.8,1
5488,21.79,34,429,1188,1
5489,20.86,24.93,0,539,0
5490,20.17,33,0,448,0
5491,19.79,19.1,0,440,0
5492,23.1,17.03,302,453,0
5493,20.29,29.23,253.33,427.67,0
5494,22.02,24.05,213,845.5,1
5495,20.1,33,0,449,0
5496,20.39,26.2,0,845,0
5497,21.2,18.6,270,461.67,0
5498,20.89,20,0,616.5,0
5499,20.36,35.17,88.75,498.25,0
5500,19.2,31.1,0,429,0
5501,23.6,27.8,480.14,1030.43,1
5502,19.79,35.29,0,519,0
5503,19.89,35.4,0,543,0
5504,21.79,20.5,472.33,827.67,1
5505,20.7,24.5,0,470.6,0
5506,20.25,30.55,0,714.5,0
5507,19.39,27.39,0,435,0
5508,20.15,33,0,443.5,0
5509,22.25,25.55,433,1010,1
5510,21.75,20.34,484,816.5,1
5511,21,26,0,571.5,0
5512,20.79,26,0,1482.5,0
5513,22.39,27.34,0,630.5,0
5514,20.89,24.15,0,581.5,0
5515,20.39,25.25,0,794.5,0
5516,19.89,35.29,0,542,0
5517,22.6,28.5,355,628.25,0
5518,20,34,0,535,0
5519,23.89,25.4,781,637,1
5520,20.7,25.1,0,491.25,0
5521,21.89,28.03,0,612.5,0
5522,22.39,29.79,472.67,601.33,1
5523,21.2,25.39,0,465,0
5524,23.2,25.5,710,1004.83,1
5525,20.89,25.34,0,526.5,0
5526,21.89,30.39,429,797.75,1
5527,19.2,31.55,0,432.5,0
5528,20.5,30.29,0,733.5,0
5529,21,22.82,449.5,736,1
5530,20.6,30.39,0,741,0
5531,20.72,22.6,0,458.5,0
5532,20,30.5,0,724,0
5533,19.89,18.89,0,437,0
5534,21.6,26.39,0,503.5,0
5535,19.13,30.73,25,431.33,0
5536,19.7,28.95,0,440,0
5537,19.22,31.15,12,442.25,0
5538,22.7,29.29,70,636,0
5539,20.79,25.15,0,570,0
5540,21.29,20.75,0,570.5,0
5541,22.6,29.1,479,570,1
5542,19.65,28.75,0,441,0
5543,20.39,32.5,0,675.5,0
5544,19.93,18.7,0,435.33,0
5545,20.6,34.59,24,513,0
5546,19.89,18.84,0,437.5,0
5547,22.7,26.26,444,945,1
5548,20.6,25.05,0,553.5,0
5549,19.55,30.15,0,438.5,0
5550,20.79,24.7,0,569,0
5551,19.39,31.29,0,439,0
5552,19.89,35.7,0,538.25,0
5553,21.89,21.39,469,884.25,1
5554,20.6,24.39,0,468.25,0
5555,21.5,28.2,454,963,1
5556,20,35.59,14,521,0
5557,21,19.79,0,469,0
5558,19.7,19.39,0,446.5,0
5559,21.89,29.1,98.67,635.67,0
5560,20.5,32.79,0,653,0
5561,19.89,36.29,62.5,510,0
5562,20.6,22.55,0,626,0
5563,20.68,26.89,179.5,418.5,0
5564,19.39,27.2,14,420.75,0
5565,19.89,19,0,434,0
5566,19.43,26.13,0,468.33,0
5567,19.39,27.2,0,462.33,0
5568,20.29,35.59,28.67,502.67,0
5569,19.89,18.89,0,436,0
5570,20,35.59,14,515,0
5571,20.7,24.39,0,626.5,0
5572,20.39,24.39,0,821,0
5573,19.39,30.89,0,434,0
5574,20.7,25,0,493,0
5575,20.29,33.09,0,451,0
5576,20.39,31.79,0,699,0
5577,21.6,18.57,55,440.5,0
5578,20.7,25.48,0,542.25,0
5579,20.29,18.75,0,439,0
5580,23.29,25.79,566,900.14,1
5581,20.39,21.29,0,442.67,0
5582,20.2,21.2,0,444,0
5583,21.45,31.45,48,658.5,0
5584,20.89,33.2,0,1735.5,0
5585,20.39,32.95,0,513,0
5586,20,31.79,0,588.5,0
5587,21.29,27.77,0,778,0
5588,20.7,26.65,128.75,412.75,0
5589,20.5,33.79,405,506.67,1
5590,21.67,21.39,433,843,1
5591,20.5,33.79,0,723,0
5592,22.25,28.22,454,988.75,1
5593,21.39,24.29,451.5,781,1
5594,21.91,28.37,518,1170.6,1
5595,20.1,33.05,0,449,0
5596,21.86,28.97,459,892.5,1
5597,22.52,24.98,430.2,824,1
5598,19.89,35.4,0,522,0
5599,19.34,26.7,0,471.5,0
5600,20,33.09,0,507,0
5601,20,32.09,0,580,0
5602,22.29,29.93,469,593.67,1
5603,22.07,26.22,454,1026.5,1
5604,20.89,24.84,442.5,709.75,1
5605,21.76,30.79,60.33,664,0
5606,21.5,32.09,429,603,1
5607,20.1,32.2,0,566,0
5608,20,35.7,19,517,0
5609,20.79,26.29,0,1391,0
5610,20.29,33,0,468.67,0
5611,21.79,27.1,0,542,0
5612,21.79,20.65,469.25,829.5,1
5613,19.75,19.39,0,442,0
5614,21.95,30.2,419,985.5,1
5615,19.39,30.89,0,433.5,0
5616,20.89,28.3,0,1344.5,0
5617,19.6,29.63,0,436.67,0
5618,21.79,21.65,438,927.25,1
5619,21.08,26.48,0,640.4,0
5620,20.63,24.42,0,463.5,0
5621,22.1,26.5,465.25,1054,1
5622,22.07,26.29,454,1006.25,1
5623,21.89,31.07,438,607.5,1
5624,20.39,26.25,0,846.5,0
5625,20.34,21.29,0,439.5,0
5626,20.6,20.89,0,458.5,0
5627,21.68,28.95,461.5,918.67,1
5628,21.39,36.5,0,1429,0
5629,20.5,24.15,0,466.75,0
5630,21.13,27.13,0,564.67,0
5631,20.89,33.2,0,1744,0
5632,22.13,34.24,447,1482.25,1
5633,20.29,30.25,0,728,0
5634,20.29,31,0,718,0
5635,20.5,32.84,0,646.5,0
5636,21.5,31.5,48,658,0
5637,21.29,24.1,419,679,1
5638,20.5,22.79,0,843.5,0
5639,22.65,26.5,630,1034,1
5640,19.7,19.39,0,443,0
5641,20.79,22.64,0,466.8,0
5642,23,17.39,308.75,455,0
5643,22.2,17.7,87,445.5,0
5644,20.26,29.67,0,723.33,0
5645,22.1,34.33,0,1591.33,0
5646,20.82,23.02,400,507,1
5647,20,35.9,33.25,504.5,0
5648,20.84,27.02,14,1427.5,0
5649,20.96,25.79,0,588.67,0
5650,23.29,27,538.4,999.6,1
5651,20,36.29,7,507.75,0
5652,22.39,24.7,419,782.2,0
5653,20.2,18.7,419,442,0
5654,20.39,19.1,0,458,0
5655,19.89,35.5,0,500.5,0
5656,19.79,19.39,0,443,0
5657,19.39,26.84,0,463.5,0
5658,21,33.79,0,1532.5,0
5659,21.96,28.89,347,634.33,0
5660,20.7,24.7,0,482.33,0
5661,20.6,30.39,0,782,0
5662,20.29,30.2,0,720,0
5663,20,18.75,0,442,0
5664,21.57,24.2,494,939.25,1
5665,22.1,29.13,385,626.33,0
5666,22.7,26.82,597.25,1102.75,0
5667,21.1,26.6,0,663.5,0
5668,20.7,25.7,0,551,0
5669,19.89,36,0,505,0
5670,20,18.7,0,433.5,0
5671,22.45,17.65,353,458,0
5672,20.34,18.7,0,431.5,0
5673,22.5,26.93,446.5,1048.5,1
5674,20.89,23.5,0,453,0
5675,19.65,30.15,81.5,427.5,0
5676,20.84,24.75,0,577,0
5677,19.65,30.15,50,427,0
5678,20.7,22.29,0,454,0
5679,20.6,27,0,514,0
5680,19.63,37.53,0,503.33,0
5681,20.43,25.6,0,796,0
5682,21,26.24,0,561.25,0
5683,21.39,19.89,57,692.5,0
5684,19.5,27.6,0,449,0
5685,22.2,27.2,0,586,0
5686,22.43,27.04,584.8,1049.6,1
5687,21.29,27.84,0,563,0
5688,23.05,16.86,243,451.75,0
5689,23.29,26.79,544.8,971.8,1
5690,20.2,32.9,0,448,0
5691,21.5,32.09,440.25,619,1
5692,20.7,22.39,0,449,0
5693,19.7,36.59,0,502,0
5694,20.29,29.7,0,733,0
5695,21.2,26.96,0,566,0
5696,19.79,36.79,0,505,0
5697,20.39,18.7,0,425.5,0
5698,21.89,28,0,603.5,0
5699,20.89,25.5,0,573.5,0
5700,20.7,31.79,441.75,1111,1
5701,22.6,17.6,364.5,453,0
5702,21,25.89,0,604.33,0
5703,21.32,32.26,426.67,573,1
5704,20,31.15,0,602,0
5705,19.75,26.7,39.5,423,0
5706,20.89,23.34,0,448.5,0
5707,21.29,34.24,0,1471.5,0
5708,19.5,27,0,462,0
5709,21.89,29.92,434.5,752,1
5710,23.1,26,660,995.67,1
5711,20.5,33.29,0,1101.33,0
5712,23.1,28.5,329,627,0
5713,20.5,31.5,0,508.5,0
5714,21.29,20.8,0,571,0
5715,23.5,26.23,626.67,545,1
5716,22.7,17.02,157,439.5,0
5717,20.79,29.68,149.5,614.25,0
5718,20,32.15,0,577.5,0
5719,21.89,19.6,547.75,720.5,1
5720,21.2,25.29,0,465,0
5721,20,18.89,0,440.5,0
5722,22.67,26.96,647.67,1108.33,1
5723,20,30.29,0,713.5,0
5724,22.29,26.86,568.5,1063.25,1
5725,22,29,219.33,640,0
5726,20.39,24.5,0,816.5,0
5727,24.1,25.89,797.5,1156.25,1
5728,21.89,27.79,433,622,1
5729,22.97,28.79,134.8,632.75,0
5730,20.39,27.1,0,852,0
5731,20,25.2,0,447,0
5732,20.6,30.43,0,759.33,0
5733,19.89,36.79,0,508,0
5734,20.6,22.2,0,451.33,0
5735,23.2,25.29,76,586.5,0
5736,20.89,30.29,0,498,0
5737,20.6,24.2,0,467.67,0
5738,22.15,38.42,433,1917.5,1
5739,20.29,19.2,0,457,0
5740,21.96,38.09,444,1866.67,1
5741,21.29,25.7,0,469.5,0
5742,19.1,31.5,0,432,0
5743,19.29,27.7,0,433,0
5744,20.5,23.39,0,557.5,0
5745,20.6,24.35,0,582.5,0
5746,21.5,28.2,454,958.67,1
5747,20.68,29.82,143.25,621.25,0
5748,22.25,17.89,347.5,456.75,0
5749,20.89,23.89,0,453,0
5750,22.39,24.75,416.2,771.8,1
5751,22.2,34.02,464,1352.75,1
5752,20.39,27.1,0,861.67,0
5753,21.6,20,53,739.25,0
5754,20.29,20.7,0,446,0
5755,20.79,26.2,0,1484.5,0
5756,20.5,35.33,44,502,0
5757,21.05,25.45,0,450,0
5758,20,35.79,0,527.67,0
5759,20.2,30.55,0,711.5,0
5760,20.89,19.79,433,635.5,1
5761,20.39,24.7,0,816.5,0
5762,23,28.46,499,569.33,1
5763,20.79,20.2,0,461.5,0
5764,20.7,32.2,20.67,678.67,0
5765,21.95,19.79,551,735.5,1
5766,19.6,29.55,0,442,0
5767,20.89,23.2,0,494.75,0
5768,20.57,22.29,0,452,0
5769,22.1,39.09,433,2017.25,1
5770,21.7,30.29,0,904.5,0
5771,20.2,18.6,0,432,0
5772,19.84,28.7,389,578.75,1
5773,19.89,35.4,0,526.67,0
5774,21.29,24.2,419,689.33,1
5775,21.1,26.89,0,558,0
5776,24,24.1,183,679.33,0
5777,20.7,29.55,0,490.5,0
5778,19.29,31,11.5,439,0
5779,20.29,30.2,0,728.5,0
5780,20.7,25.1,0,487.75,0
5781,19.89,35.4,0,525,0
5782,19.39,30.95,0,438.5,0
5783,21.17,25.39,0,450,0
5784,20,18.7,0,443.5,0
5785,20.5,32.79,0,678,0
5786,22.1,34.33,0,1564.67,0
5787,21.65,31.15,50,654,0
5788,21.54,27.72,461,1019,1
5789,19.6,38.29,0,501,0
5790,19.79,36.09,0,500,0
5791,22.13,38.32,433,1921.75,1
5792,19.39,27.39,0,437,0
5793,20.5,30.2,0,741,0
5794,21,30.29,0,803,0
5795,20,33.79,0,504.5,0
5796,23.2,25.5,629,899,0
5797,20.91,25.7,0,581.8,0
5798,20.89,28.5,0,1399,0
5799,20.89,28.89,0,1072,0
5800,21,34.09,0,1518,0
5801,19.6,29.39,0,440.67,0
5802,20.5,24.77,389,857,1
5803,21.1,31.39,433,940.33,1
5804,20.1,35.9,13,511,0
5805,19.5,27.1,0,459.5,0
5806,21.7,31,64.25,656.75,0
5807,20,33.9,0,548,0
5808,21.23,27.5,0,567,0
5809,21.5,26.1,0,504.5,0
5810,20.6,24.63,0,555.67,0
5811,21.2,26.82,0,691.5,0
5812,20.7,28.42,255.5,432,0
5813,20.6,35.2,0,1008,0
5814,21.6,20,66.5,751.75,0
5815,20.79,26,0,1511,0
5816,20.6,22.2,0,451.5,0
5817,20.1,32.4,0,565,0
5818,20,18.84,0,439,0
5819,19.25,30.75,116.75,424.25,0
5820,22,24.58,0,716.6,0
5821,21,25.54,0,574.5,0
5822,20.43,23.96,0,467.33,0
5823,23.89,25.39,246,565.67,0
5824,19.39,26.7,0,465,0
5825,19.79,26.6,36.67,421,0
5826,20.65,32.37,14,680,0
5827,19.39,27.15,17,426.75,0
5828,20.13,30.5,0,717.33,0
5829,19.7,36.59,0,500,0
5830,20.89,24.89,0,447,0
5831,19.89,35.5,0,518,0
5832,20.39,24.6,0,806.5,0
5833,22.29,25.89,447,1036.5,1
5834,21.2,27.6,0,766,0
5835,21.6,28.13,464,898,1
5836,23.95,22.57,298,827.5,0
5837,22.18,24.36,433,900.25,1
5838,23.5,26.2,610.33,549.67,1
5839,19.2,31.13,14,439,0
5840,20.79,26.5,0,1555.5,0
5841,20.89,24.05,0,581,0
5842,21.5,27.76,444,995.67,1
5843,20.6,25.27,0,553,0
5844,21.34,21.27,455.5,830.25,1
5845,20.89,30.1,0,1199.33,0
5846,20.7,27.2,14,1430,0
5847,20.39,22.47,0,437.5,0
5848,20.1,32.59,0,558.5,0
5849,22.29,25.2,660,578.5,1
5850,22,38.12,444,1875.5,1
5851,21.7,20.39,464,803,1
5852,19.79,36.4,0,502,0
5853,22.29,25.89,447,1036.33,1
5854,21.52,31.34,40.75,659.5,0
5855,21.77,20.79,471.5,846.75,1
5856,20,35.7,17,509,0
5857,22.47,26.75,429,1077.5,1
5858,20.84,32.29,0,1507.5,0
5859,22.1,37.69,0,1784.5,0
5860,20.75,27.82,153,418,0
5861,20.75,25,0,560.5,0
5862,20.05,36.7,40.5,509,0
5863,21.89,30.34,419,973.75,1
5864,21.1,26.5,0,643.75,0
5865,19.39,26.84,0,461,0
5866,21.95,37.42,444,1748,1
5867,19.89,18.89,0,443,0
5868,21.6,21.32,433,844.33,1
5869,22.63,25.55,442.5,889.25,1
5870,21.75,28.77,446.5,874.5,1
5871,20.1,30.55,0,724.5,0
5872,21.89,30.25,422.5,778,1
5873,21.42,32.62,444,1077.75,1
5874,21.39,27.89,0,820.2,0
5875,21.7,27.15,536,1002,1
5876,21.79,20.62,462.75,833.5,1
5877,20.89,29.46,0,1212.67,0
5878,20.5,22.27,0,453.5,0
5879,20.89,30.39,0,1191,0
5880,20.7,24.39,419,591.4,1
5881,19.6,38.29,0,504.5,0
5882,22.6,17.13,176,437,0
5883,21,26.85,0,563,0
5884,22,24.1,0,846.67,0
5885,20.1,24.2,0,440,0
5886,21.5,25.65,508,549,1
5887,20.15,19.1,0,450,0
5888,20.29,26.2,48.5,421.5,0
5889,21.84,28.05,0,597.5,0
5890,19.29,26.79,0,465,0
5891,20.2,33,0,446,0
5892,20.39,24.7,0,810,0
5893,20.7,34.53,19,512.33,0
5894,20.7,24.5,0,464.8,0
5895,19.86,36.24,17.5,510.75,0
5896,20.57,22.1,0,443,0
5897,20.89,30,0,1212.5,0
5898,19.89,18.89,0,436.33,0
5899,20.45,32.84,0,659.5,0
5900,21.2,33.16,504,1402.67,1
5901,20.89,22.76,0,475.33,0
5902,22.2,27,502.33,1083.67,1
5903,22.05,39,438,1994.25,1
5904,20.39,30.2,122,612,0
5905,20.98,25.83,0,594.2,0
5906,21.75,20.44,511.5,821.5,1
5907,20.63,25.1,0,497,0
5908,20.29,22.72,0,438,0
5909,21.47,28.32,454,1021,1
5910,19.23,30.53,31,433.67,0
5911,20.7,22.5,0,459.33,0
5912,21.45,25.75,0,492.5,0
5913,20.79,32,444,1178,1
5914,19.34,30.55,13,432,0
5915,20.25,30.45,0,709,0
5916,22.82,17.07,139.33,446,0
5917,21.5,33.4,464,1274.33,1
5918,20.5,34.07,0,762.5,0
5919,22.2,24.36,433,903,1
5920,19.39,27,0,463,0
5921,20.29,33.09,0,458.5,0
5922,20.79,31.89,0,514,0
5923,22.2,34.15,476.5,1426.25,1
5924,21.5,33.59,464,1464.25,1
5925,19.53,30.32,0,437,0
5926,22.1,28.2,550.5,1209.25,1
5927,22.2,26.67,447,828.33,1
5928,20.77,24.79,433,652.67,1
5929,20.29,32.9,0,458.5,0
5930,21.39,27.27,469,965.5,1
5931,19.79,19.34,0,439.5,0
5932,21.86,28.89,151.5,643.5,0
5933,24.05,22.5,304,801.5,0
5934,19.79,19.34,0,445.5,0
5935,21,26.5,0,561.5,0
5936,21.02,23.72,412,585.75,1
5937,20.29,18.7,0,437,0
5938,22.2,30,66.75,656.75,0
5939,19.79,27.79,0,435.5,0
5940,20.79,31.29,0,1542,0
5941,23.89,22.7,306,830,0
5942,21.89,30.13,419,756.25,1
5943,19.89,35.4,0,533.5,0
5944,23.29,28.79,474,1156.75,1
5945,19.29,30.57,6,435.75,0
5946,20.5,32.79,0,651.67,0
5947,20.68,22.27,0,450.25,0
5948,19.29,31.6,0,432,0
5949,20.5,32.79,0,649.67,0
5950,21.7,32.79,474,1144.2,1
5951,20.6,35.16,68,507,0
5952,21.89,30.39,433,788,1
5953,20.89,23.1,0,447,0
5954,19.2,31.6,0,434,0
5955,19.79,27.2,0,440.5,0
5956,21.2,26.79,0,570,0
5957,22.7,28.6,303.5,626,0
5958,21.27,34.3,0,1470.75,0
5959,20.7,30.29,0,772,0
5960,22.95,28.1,429,1074,1
5961,20.67,35.26,0,1039.67,0
5962,20.29,31.2,0,506.5,0
5963,20.39,25,0,808,0
5964,20.29,33,0,480,0
5965,21,25.1,0,584,0
5966,21.29,27.79,0,564,0
5967,21.1,30.1,0,521,0
5968,20,35.79,0,533,0
5969,22.1,17.95,288.75,461,0
5970,20.89,28.45,0,1328.5,0
5971,20.29,32.95,0,463,0
5972,20.39,18.67,0,431.67,0
5973,21,25,0,445,0
5974,21.7,21.45,438,874,1
5975,21.7,20.27,511,797.25,1
5976,21,29.46,205.67,621,0
5977,20.25,31.05,0,721,0
5978,20.39,24.29,7,826,0
5979,20.39,21.29,0,443,0
5980,21.39,32.4,0,572,0
5981,20.5,19.29,0,501,0
5982,20.95,23.39,399.5,531.25,1
5983,20.29,18.75,0,425.5,0
5984,20.23,18.73,0,427.5,0
5985,21.89,29.27,447,906,1
5986,19.89,36.03,0,534.67,0
5987,20.5,27.7,0,488,0
5988,20.2,18.6,0,430,0
5989,20,34.53,0,542.33,0
5990,21.89,37.07,444,1707.5,1
5991,20.29,22.79,217.2,441.6,1
5992,21.86,18.2,68,441,0
5993,22.5,29.6,474.5,588.25,1
5994,19.2,31.7,0,435,0
5995,20.07,18.89,0,439.67,0
5996,20.15,33,0,448,0
5997,19.5,27.6,0,444,0
5998,20.6,24,0,463.5,0
5999,21.79,31.2,434,1018.5,1
6000,20,34.2,0,503.67,0
6001,20.43,25.32,0,801,0
6002,19.68,19.47,31,458,0
6003,21,29.93,0,549.67,0
6004,21,25.06,0,581.33,0
6005,20.5,33.74,0,687.5,0
6006,20,18.89,0,437,0
6007,20.5,33.59,0,675.33,0
6008,19.6,36.59,0,502,0
6009,19.29,26.79,0,470,0
6010,20,35.5,0,541,0
6011,21,24.39,0,447,0
6012,22.52,26.1,33.5,949.5,0
6013,20.6,30.39,0,753,0
6014,22.1,26.65,469,1050,1
6015,19.39,30.79,0,438,0
6016,22.1,38.29,433,1893.33,1
6017,22.05,21.24,474.5,872,1
6018,20.2,33,0,446,0
6019,20.89,29.5,0,491,0
6020,21.96,30.79,426.67,784.67,1
6021,23.1,25.5,62,579.5,0
6022,20,35.9,37,506.33,0
6023,19.79,37,0,504.5,0
6024,19.26,30.57,13,433.33,0
6025,21.89,25.84,583,588,1
6026,20.89,25.5,0,571.5,0
6027,20.34,31.2,0,512,0
6028,24.2,22.7,236,723,0
6029,20.7,25.45,0,548,0
6030,21.29,25.2,0,460,0
6031,20.29,32.9,0,458.5,0
6032,20.29,22.7,0,432.25,0
6033,21.7,35.09,472.33,1398.33,1
6034,19.7,37.5,0,510.5,0
6035,21.34,22.39,0,654,0
6036,19.89,26.79,0,437,0
6037,21.2,25.5,0,469.5,0
6038,20.5,30.39,0,735.5,0
6039,22.6,28.77,263.5,628,0
6040,20.79,26.2,0,1354,0
6041,20.39,33,0,538,0
6042,19.79,19.39,93.5,458,0
6043,20.39,26.2,0,848,0
6044,23.96,22.6,227,797,0
6045,20.39,25.2,0,796.5,0
6046,20,32.15,0,580.5,0
6047,23.26,24.26,763.33,604.33,1
6048,20.1,32.29,0,568,0
6049,20.79,27.5,0,1496.33,0
6050,19.5,27.6,0,452.33,0
6051,21.84,34.32,446.5,1233.5,1
6052,20.79,24.79,433,666.5,1
6053,20.5,30.39,0,765,0
6054,20.39,31.15,0,514,0
6055,21.57,25.9,496,560,1
6056,22.89,30.89,454,1361.6,1
6057,23.84,25,754.5,595.5,1
6058,20.39,32,0,694,0
6059,19.89,34.9,0,503,0
6060,19.89,35.5,0,501,0
6061,19.29,31.6,0,436,0
6062,19.45,26.7,0,462,0
6063,22,18.05,333,452.5,0
6064,24.2,23.5,205,740,0
6065,19.79,26.6,40.75,422,0
6066,21,29.56,0,513,0
6067,20.34,31.2,0,515,0
6068,22.1,26.6,454,1082,1
6069,22.95,27.29,0,685,0
6070,21.5,28.1,456.5,892,1
6071,19.29,26.89,0,466,0
6072,21,23.26,0,514.33,0
6073,19.6,36.5,0,498,0
6074,21.5,28.29,464,875.67,1
6075,20.62,24.32,0,466.5,0
6076,21,24.84,0,444.5,0
6077,19.7,30.1,178.67,425,0
6078,21.34,32.5,0,574.5,0
6079,20.84,25.05,419,623.75,1
6080,20.65,26.25,0,510.5,0
6081,20.6,26.3,0,516.5,0
6082,20.15,23.6,0,440,0
6083,20.1,32.29,0,564,0
6084,20.29,33.2,0,454,0
6085,19.39,31.29,0,436,0
6086,20.1,30.5,0,708.5,0
6087,22.15,34.32,442.5,1526.5,1
6088,21.13,24.82,444,747.33,0
6089,23.7,26.7,469,845.33,1
6090,19.29,31,6,430.33,0
6091,20.89,33.29,0,1537.5,0
6092,23.29,24.23,750,610,1
6093,22.1,38.84,433,2000.25,1
6094,20.39,25.6,0,799,0
6095,20.1,33.15,0,449,0
6096,20.79,25.85,0,557.5,0
6097,21.5,31.5,40.75,661.5,0
6098,20.1,32.29,0,568,0
6099,20,24.75,0,441.5,0
6100,19.7,29,0,440,0
6101,21.39,25.7,0,486,0
6102,20.93,29.83,0,498.33,0
6103,21.2,19.39,0,477.5,0
6104,22.54,25.16,427.4,853.6,0
6105,20.29,27.1,0,857,0
6106,19.25,30.55,24,435,0
6107,22.05,38.77,438,1950.75,1
6108,20.2,18.89,0,446,0
6109,20.5,34.05,0,751.5,0
6110,22.23,27.73,441,932,1
6111,20,32.09,0,580.33,0
6112,20.96,25.89,0,602,0
6113,20.64,22.24,0,453.6,0
6114,20.89,24.29,0,441,0
6115,20.89,23.39,0,449,0
6116,21.18,31.32,433,945.2,1
6117,20.73,27.1,0,1398.33,0
6118,21.7,29,459,903.67,1
6119,21.7,20.46,480.67,795,1
6120,20.1,33.09,0,454,0
6121,20.6,24.2,0,569,0
6122,20.79,25.03,0,570.33,0
6123,20.2,30.39,0,720,0
6124,22.39,27.46,0,624.67,0
6125,21.96,29.2,0,1039,0
6126,21,26.3,0,570,0
6127,20.5,22.29,0,787.5,0
6128,19.7,37.2,0,503,0
6129,19.79,19.39,91.5,460,0
6130,19.47,30.5,62,423.5,0
6131,23.1,23.39,682,892,1
6132,20.5,33.9,0,723,0
6133,20.89,28.29,0,1359,0
6134,20.7,24.6,0,479.5,0
6135,19.67,36.5,0,501.67,0
6136,20.89,25.5,0,523.5,0
6137,20.6,24.8,0,564.5,0
6138,21.1,27,0,567,0
6139,22.7,31.2,442.5,1373.5,1
6140,21.93,30.53,433,807,1
6141,20.7,31.7,0,513.5,0
6142,21,26.25,0,570.5,0
6143,20.5,22.39,0,434,0
6144,22.95,30.39,469,1311.5,1
6145,20.39,30.5,0,734.75,0
6146,21.25,27.5,0,568.5,0
6147,20.1,21.2,0,446,0
6148,20,18.7,0,437,0
6149,20.6,31.6,0,512.5,0
6150,20.2,18.5,0,434,0
6151,19.6,37.7,0,503.5,0
6152,20.6,19.29,0,434,0
6153,20.15,33,0,445.5,0
6154,20.7,24.39,419,594.33,1
6155,20.5,26.2,81.67,417.67,0
6156,23.37,28.45,464,1092.5,1
6157,22.39,26.05,429,1046,1
6158,20.89,22.79,0,475.6,0
6159,20.5,35,98.5,499,0
6160,21.29,27.95,0,558,0
6161,21.7,23.39,0,763,0
6162,19.73,19.2,0,448.33,0
6163,19.6,38.16,0,509.67,0
6164,19.55,29.89,0,442,0
6165,22.84,26.5,651,1022,1
6166,21,19.7,0,467.5,0
6167,21.39,19.89,50,708.5,0
6168,20.39,20.2,0,436,0
